variable activity subject mean
tBodyAccMagMean WALKING_DOWNSTAIRS 25 -0.22010859462069
tBodyAccMagMean WALKING_DOWNSTAIRS 26 0.114379383742
tBodyAccMagMean WALKING_DOWNSTAIRS 27 0.108071382861364
tBodyAccMagMean WALKING_DOWNSTAIRS 28 0.104359216580435
tBodyAccMagMean WALKING_DOWNSTAIRS 29 0.103705165666667
tBodyAccMagMean WALKING_DOWNSTAIRS 30 -0.0373901122469355
tBodyAccMagMean SITTING 1 -0.948536786170213
tBodyAccMagMean SITTING 2 -0.967893623913043
tBodyAccMagMean SITTING 3 -0.895383350192308
tBodyAccMagMean SITTING 4 -0.93569482
tBodyAccMagMean SITTING 5 -0.9379783225
tBodyAccMagMean SITTING 6 -0.949543531272727
tBodyAccMagMean SITTING 7 -0.918432107083333
tBodyAccMagMean SITTING 8 -0.952139704347826
tBodyAccMagMean SITTING 9 -0.8933617176
tBodyAccMagMean SITTING 10 -0.96075719962963
tBodyAccMagMean SITTING 11 -0.961970763773585
tBodyAccMagMean SITTING 12 -0.952176621372549
tBodyAccMagMean SITTING 13 -0.957690563673469
tBodyAccMagMean SITTING 14 -0.944197943703704
tBodyAccMagMean SITTING 15 -0.958669836271186
tBodyAccMagMean SITTING 16 -0.961879680724638
tBodyAccMagMean SITTING 17 -0.97274734640625
tBodyAccMagMean SITTING 18 -0.983674151754386
tBodyAccMagMean SITTING 19 -0.962074065616438
tBodyAccMagMean SITTING 20 -0.952738043030303
tBodyAccMagMean SITTING 21 -0.974734999411765
tBodyAccMagMean SITTING 22 -0.942167353870968
tBodyAccMagMean SITTING 23 -0.944080772941176
tBodyAccMagMean SITTING 24 -0.968979156470588
tBodyAccMagMean SITTING 25 -0.970409337076923
tBodyAccMagMean SITTING 26 -0.953079994102564
tBodyAccMagMean SITTING 27 -0.979481668857143
tBodyAccMagMean SITTING 28 -0.955789708611111
tBodyAccMagMean SITTING 29 -0.978017021833333
tBodyAccMagMean SITTING 30 -0.957487221451613
tBodyAccMagMean STANDING 1 -0.984278207358491
tBodyAccMagMean STANDING 2 -0.965875181296296
tBodyAccMagMean STANDING 3 -0.925430819016393
tBodyAccMagMean STANDING 4 -0.906478051785714
tBodyAccMagMean STANDING 5 -0.906104701071429
tBodyAccMagMean STANDING 6 -0.945022876491228
tBodyAccMagMean STANDING 7 -0.942724659245283
tBodyAccMagMean STANDING 8 -0.953762884074074
tBodyAccMagMean STANDING 9 -0.945167482444444
tBodyAccMagMean STANDING 10 -0.951988907954545
tBodyAccMagMean STANDING 11 -0.984853836595745
tBodyAccMagMean STANDING 12 -0.941459935081967
tBodyAccMagMean STANDING 13 -0.971564243157895
tBodyAccMagMean STANDING 14 -0.943456847333333
tBodyAccMagMean STANDING 15 -0.961207616226415
tBodyAccMagMean STANDING 16 -0.969948825128205
tBodyAccMagMean STANDING 17 -0.977635981410256
tBodyAccMagMean STANDING 18 -0.972607495342466
tBodyAccMagMean STANDING 19 -0.960505683561644
tBodyAccMagMean STANDING 20 -0.92240685739726
tBodyAccMagMean STANDING 21 -0.958774298089888
tBodyAccMagMean STANDING 22 -0.954807661269841
tBodyAccMagMean STANDING 23 -0.957212267058824
tBodyAccMagMean STANDING 24 -0.950061017681159
tBodyAccMagMean STANDING 25 -0.972663592162162
tBodyAccMagMean STANDING 26 -0.968511694324324
tBodyAccMagMean STANDING 27 -0.972753287375
tBodyAccMagMean STANDING 28 -0.92547165164557
tBodyAccMagMean STANDING 29 -0.984745318923077
tBodyAccMagMean STANDING 30 -0.930573574915254
tBodyAccMagMean LAYING 1 -0.8419291525
tBodyAccMagMean LAYING 2 -0.977435485208333
tBodyAccMagMean LAYING 3 -0.972791346129032
tBodyAccMagMean LAYING 4 -0.954557603148148
tBodyAccMagMean LAYING 5 -0.966777882884615
tBodyAccMagMean LAYING 6 -0.918878850824561
tBodyAccMagMean LAYING 7 -0.936392023846154
tBodyAccMagMean LAYING 8 -0.935308633888889
tBodyAccMagMean LAYING 9 -0.9308684376
tBodyAccMagMean LAYING 10 -0.956781819655172
tBodyAccMagMean LAYING 11 -0.980621180175439
tBodyAccMagMean LAYING 12 -0.9482046755
tBodyAccMagMean LAYING 13 -0.960517768225806
tBodyAccMagMean LAYING 14 -0.905978250196078
tBodyAccMagMean LAYING 15 -0.955340661527778
tBodyAccMagMean LAYING 16 -0.961834634857143
tBodyAccMagMean LAYING 17 -0.953021411126761
tBodyAccMagMean LAYING 18 -0.986456241538462
tBodyAccMagMean LAYING 19 -0.96626080686747
tBodyAccMagMean LAYING 20 -0.960743126176471
tBodyAccMagMean LAYING 21 -0.952596583222222
tBodyAccMagMean LAYING 22 -0.934993799305556
tBodyAccMagMean LAYING 23 -0.962959196805556
tBodyAccMagMean LAYING 24 -0.9718540425
tBodyAccMagMean LAYING 25 -0.56047777609589
tBodyAccMagMean LAYING 26 -0.976785042368421
tBodyAccMagMean LAYING 27 -0.982091652162162
tBodyAccMagMean LAYING 28 -0.95811223025
tBodyAccMagMean LAYING 29 -0.986493196666667
tBodyAccMagMean LAYING 30 -0.969829984285714
tBodyAccMagStd WALKING 1 -0.219688645631579
tBodyAccMagStd WALKING 2 -0.422544169322034
tBodyAccMagStd WALKING 3 -0.328428936551724
tBodyAccMagStd WALKING 4 -0.527679103166667
tBodyAccMagStd WALKING 5 -0.377178733392857
tBodyAccMagStd WALKING 6 -0.266734167368421
tBodyAccMagStd WALKING 7 -0.198554708385965
tBodyAccMagStd WALKING 8 -0.1804072826
tBodyAccMagStd WALKING 9 -0.37942877
tBodyAccMagStd WALKING 10 -0.185602396067925
tBodyAccMagStd WALKING 11 -0.487735915084746
tBodyAccMagStd WALKING 12 -0.23697286882
tBodyAccMagStd WALKING 13 -0.292546377017544
tBodyAccMagStd WALKING 14 -0.36380562779661
tBodyAccMagStd WALKING 15 -0.323878324074074
tBodyAccMagStd WALKING 16 -0.47180926745098
tBodyAccMagStd WALKING 17 -0.461837866885246
tBodyAccMagStd WALKING 18 -0.460346465357143
tBodyAccMagStd WALKING 19 -0.0993927171359615
tBodyAccMagStd WALKING 20 -0.156930391921569
tBodyAccMagStd WALKING 21 -0.299709752173077
tBodyAccMagStd WALKING 22 -0.161591787478261
tBodyAccMagStd WALKING 23 -0.209989354570847
tBodyAccMagStd WALKING 24 -0.48106401862069
tBodyAccMagStd WALKING 25 -0.565601466081081
tBodyAccMagStd WALKING 26 -0.421848313898305
tBodyAccMagStd WALKING 27 -0.407355787017544
tBodyAccMagStd WALKING 28 -0.39269402
tBodyAccMagStd WALKING 29 -0.262695063584906
tBodyAccMagStd WALKING 30 -0.359873411538462
tBodyAccMagStd WALKING_UPSTAIRS 1 -0.324970929245283
tBodyAccMagStd WALKING_UPSTAIRS 2 -0.205977045295833
tBodyAccMagStd WALKING_UPSTAIRS 3 -0.333597432542373
tBodyAccMagStd WALKING_UPSTAIRS 4 -0.212012300480769
tBodyAccMagStd WALKING_UPSTAIRS 5 -0.136736383765957
tBodyAccMagStd WALKING_UPSTAIRS 6 -0.0791508842176471
tBodyAccMagStd WALKING_UPSTAIRS 7 -0.33474460745098
tBodyAccMagStd WALKING_UPSTAIRS 8 -0.227200254219512
tBodyAccMagStd WALKING_UPSTAIRS 9 -0.400222037142857
tBodyAccMagStd WALKING_UPSTAIRS 10 -0.211537480214383
tBodyAccMagStd WALKING_UPSTAIRS 11 -0.289592148148148
tBodyAccMagStd WALKING_UPSTAIRS 12 -0.285844036153846
tBodyAccMagStd WALKING_UPSTAIRS 13 -0.326339622181818
tBodyAccMagStd WALKING_UPSTAIRS 14 -0.0197686685018519
tBodyAccMagStd WALKING_UPSTAIRS 15 -0.136552217494583
tBodyAccMagStd WALKING_UPSTAIRS 16 -0.334795080196078
tBodyAccMagStd WALKING_UPSTAIRS 17 -0.1028777303875
tBodyAccMagStd WALKING_UPSTAIRS 18 -0.37184157
tBodyAccMagStd WALKING_UPSTAIRS 19 -0.177666828025
tBodyAccMagStd WALKING_UPSTAIRS 20 -0.198269718823529
tBodyAccMagStd WALKING_UPSTAIRS 21 -0.278474283829787
tBodyAccMagStd WALKING_UPSTAIRS 22 -0.158757474833333
tBodyAccMagStd WALKING_UPSTAIRS 23 -0.271893714117647
tBodyAccMagStd WALKING_UPSTAIRS 24 -0.30685447
tBodyAccMagStd WALKING_UPSTAIRS 25 -0.480006649846154
tBodyAccMagStd WALKING_UPSTAIRS 26 -0.1507071068
tBodyAccMagStd WALKING_UPSTAIRS 27 -0.37994878627451
tBodyAccMagStd WALKING_UPSTAIRS 28 -0.211928666470588
tBodyAccMagStd WALKING_UPSTAIRS 29 -0.0414696051693878
tBodyAccMagStd WALKING_UPSTAIRS 30 -0.327410815861538
tBodyAccMagStd WALKING_DOWNSTAIRS 1 0.0198843506265306
tBodyAccMagStd WALKING_DOWNSTAIRS 2 0.215586334889362
tBodyAccMagStd WALKING_DOWNSTAIRS 3 -0.0411340078469388
tBodyAccMagStd WALKING_DOWNSTAIRS 4 -0.0819559041111111
tBodyAccMagStd WALKING_DOWNSTAIRS 5 0.205422375957447
tBodyAccMagStd WALKING_DOWNSTAIRS 6 0.373611914166667
tBodyAccMagStd WALKING_DOWNSTAIRS 7 0.214544028088723
tBodyAccMagStd WALKING_DOWNSTAIRS 8 0.131337867236842
tBodyAccMagStd WALKING_DOWNSTAIRS 9 0.265120131365238
tBodyAccMagStd WALKING_DOWNSTAIRS 10 0.156998205421053
tBodyAccMagStd WALKING_DOWNSTAIRS 11 0.0507743652521739
tBodyAccMagStd WALKING_DOWNSTAIRS 12 0.0972608274652174
tBodyAccMagStd WALKING_DOWNSTAIRS 13 -0.0156098198829787
tBodyAccMagStd WALKING_DOWNSTAIRS 14 0.428405922622222
tBodyAccMagStd WALKING_DOWNSTAIRS 15 0.353204008095238
tBodyAccMagStd WALKING_DOWNSTAIRS 16 0.119183740638298
tBodyAccMagStd WALKING_DOWNSTAIRS 17 0.0914076757326087
tBodyAccMagStd WALKING_DOWNSTAIRS 18 -0.229934247036364
tBodyAccMagStd WALKING_DOWNSTAIRS 19 0.413472376589744
tBodyAccMagStd WALKING_DOWNSTAIRS 20 0.172636361444444
tBodyAccMagStd WALKING_DOWNSTAIRS 21 0.264341903711111
tBodyAccMagStd WALKING_DOWNSTAIRS 22 0.133267478527222
tBodyAccMagStd WALKING_DOWNSTAIRS 23 0.230363964351852
tBodyAccMagStd WALKING_DOWNSTAIRS 24 -0.0224839122854545
tBodyAccMagStd WALKING_DOWNSTAIRS 25 -0.259465249913793
tBodyAccMagStd WALKING_DOWNSTAIRS 26 0.14700167906
tBodyAccMagStd WALKING_DOWNSTAIRS 27 0.121176277863636
tBodyAccMagStd WALKING_DOWNSTAIRS 28 0.135465563932609
tBodyAccMagStd WALKING_DOWNSTAIRS 29 0.1344811501875
tBodyAccMagStd WALKING_DOWNSTAIRS 30 -0.0135771208822581
tBodyAccMagStd SITTING 1 -0.927078418723404
tBodyAccMagStd SITTING 2 -0.953081444130435
tBodyAccMagStd SITTING 3 -0.8703017
tBodyAccMagStd SITTING 4 -0.9144078448
tBodyAccMagStd SITTING 5 -0.920939027727273
tBodyAccMagStd SITTING 6 -0.931572655636364
tBodyAccMagStd SITTING 7 -0.881957619770833
tBodyAccMagStd SITTING 8 -0.929943615630435
tBodyAccMagStd SITTING 9 -0.8637564342
tBodyAccMagStd SITTING 10 -0.939669591481481
tBodyAccMagStd SITTING 11 -0.944581826415094
tBodyAccMagStd SITTING 12 -0.947517100196078
tBodyAccMagStd SITTING 13 -0.937935738571429
tBodyAccMagStd SITTING 14 -0.92549582962963
tBodyAccMagStd SITTING 15 -0.93797790559322
tBodyAccMagStd SITTING 16 -0.941051236086957
tBodyAccMagStd SITTING 17 -0.96506519109375
tBodyAccMagStd SITTING 18 -0.981595285964912
tBodyAccMagStd SITTING 19 -0.951755657260274
tBodyAccMagStd SITTING 20 -0.937764028181818
tBodyAccMagStd SITTING 21 -0.971994251294118
tBodyAccMagStd SITTING 22 -0.924336184035484
tBodyAccMagStd SITTING 23 -0.924963263235294
tBodyAccMagStd SITTING 24 -0.963779683235294
tBodyAccMagStd SITTING 25 -0.960003414461538
tBodyAccMagStd SITTING 26 -0.933602783410256
tBodyAccMagStd SITTING 27 -0.969526674714286
tBodyAccMagStd SITTING 28 -0.947782703333333
tBodyAccMagStd SITTING 29 -0.9692903165
tBodyAccMagStd SITTING 30 -0.942901466612903
tBodyAccMagStd STANDING 1 -0.981942928867925
tBodyAccMagStd STANDING 2 -0.957874965
tBodyAccMagStd STANDING 3 -0.915143303606557
tBodyAccMagStd STANDING 4 -0.890976683392857
tBodyAccMagStd STANDING 5 -0.87977380125
tBodyAccMagStd STANDING 6 -0.939310249649123
tBodyAccMagStd STANDING 7 -0.933590156792453
tBodyAccMagStd STANDING 8 -0.937187185222222
tBodyAccMagStd STANDING 9 -0.936105010444444
tBodyAccMagStd STANDING 10 -0.937264537954545
tBodyAccMagStd STANDING 11 -0.98030536893617
tBodyAccMagStd STANDING 12 -0.935232945245902
tBodyAccMagStd STANDING 13 -0.968519673859649
tBodyAccMagStd STANDING 14 -0.936735577166667
tBodyAccMagStd STANDING 15 -0.948600432641509
tBodyAccMagStd STANDING 16 -0.95729449448718
tBodyAccMagStd STANDING 17 -0.975377309871795
tBodyAccMagStd STANDING 18 -0.972285545479452
tBodyAccMagStd STANDING 19 -0.962549342465753
tBodyAccMagStd STANDING 20 -0.910672094794521
tBodyAccMagStd STANDING 21 -0.956919898202247
tBodyAccMagStd STANDING 22 -0.939866315079365
tBodyAccMagStd STANDING 23 -0.9516698575
tBodyAccMagStd STANDING 24 -0.94790101173913
tBodyAccMagStd STANDING 25 -0.968075629324324
tBodyAccMagStd STANDING 26 -0.962697299189189
tBodyAccMagStd STANDING 27 -0.9663601145
tBodyAccMagStd STANDING 28 -0.917658334177215
tBodyAccMagStd STANDING 29 -0.981745712923077
tBodyAccMagStd STANDING 30 -0.916570441355932
tBodyAccMagStd LAYING 1 -0.79514486386
tBodyAccMagStd LAYING 2 -0.972873912916667
tBodyAccMagStd LAYING 3 -0.964218176451613
tBodyAccMagStd LAYING 4 -0.931292216611111
tBodyAccMagStd LAYING 5 -0.958612786346154
tBodyAccMagStd LAYING 6 -0.897326245964912
tBodyAccMagStd LAYING 7 -0.907039513153846
tBodyAccMagStd LAYING 8 -0.91325033
tBodyAccMagStd LAYING 9 -0.91512680016
tBodyAccMagStd LAYING 10 -0.940301654482759
tBodyAccMagStd LAYING 11 -0.972891829473684
tBodyAccMagStd LAYING 12 -0.936542686833333
tBodyAccMagStd LAYING 13 -0.947944746612903
tBodyAccMagStd LAYING 14 -0.856593119215686
tBodyAccMagStd LAYING 15 -0.943314107916667
tBodyAccMagStd LAYING 16 -0.957895927714286
tBodyAccMagStd LAYING 17 -0.948257993521127
tBodyAccMagStd LAYING 18 -0.986464542615385
tBodyAccMagStd LAYING 19 -0.963193489036145
tBodyAccMagStd LAYING 20 -0.939489444558824
tBodyAccMagStd LAYING 21 -0.942186431444444
tBodyAccMagStd LAYING 22 -0.909407761152778
tBodyAccMagStd LAYING 23 -0.957871990555555
tBodyAccMagStd LAYING 24 -0.969354834166667
tBodyAccMagStd LAYING 25 -0.649254767945205
tBodyAccMagStd LAYING 26 -0.964355190394737
tBodyAccMagStd LAYING 27 -0.978920176216216
tBodyAccMagStd LAYING 28 -0.9545740295
tBodyAccMagStd LAYING 29 -0.981572147681159
tBodyAccMagStd LAYING 30 -0.960167907285714
tGravityAccMagMean WALKING 1 -0.136971176556842
tGravityAccMagMean WALKING 2 -0.290407593728814
tGravityAccMagMean WALKING 3 -0.254690333275862
tGravityAccMagMean WALKING 4 -0.312050574166667
tGravityAccMagMean WALKING 5 -0.158338674394643
tGravityAccMagMean WALKING 6 -0.166840713631579
tGravityAccMagMean WALKING 7 -0.0978090439438596
tGravityAccMagMean WALKING 8 0.0516786278104167
tGravityAccMagMean WALKING 9 -0.0980840496143461
tGravityAccMagMean WALKING 10 -0.127400912069811
tGravityAccMagMean WALKING 11 -0.288323472033898
tGravityAccMagMean WALKING 12 -0.102204550448
tGravityAccMagMean WALKING 13 -0.135643867842105
tGravityAccMagMean WALKING 14 -0.144404671779661
tGravityAccMagMean WALKING 15 -0.186514650759259
tGravityAccMagMean WALKING 16 -0.258766694117647
tGravityAccMagMean WALKING 17 -0.151151487704918
tGravityAccMagMean WALKING 18 -0.287908078035714
tGravityAccMagMean WALKING 19 0.0648173438653846
tGravityAccMagMean WALKING 20 0.039402280578902
tGravityAccMagMean WALKING 21 -0.123455661519231
tGravityAccMagMean WALKING 22 0.0722419121669565
tGravityAccMagMean WALKING 23 -0.0988770198220339
tGravityAccMagMean WALKING 24 -0.299983613965517
tGravityAccMagMean WALKING 25 -0.40528943
tGravityAccMagMean WALKING 26 -0.223399171830508
tGravityAccMagMean WALKING 27 -0.238853875263158
tGravityAccMagMean WALKING 28 -0.1806660203
tGravityAccMagMean WALKING 29 -0.0955213393716981
tGravityAccMagMean WALKING 30 -0.195140032969231
tGravityAccMagMean WALKING_UPSTAIRS 1 -0.129927630735849
tGravityAccMagMean WALKING_UPSTAIRS 2 -0.107322679520833
tGravityAccMagMean WALKING_UPSTAIRS 3 -0.184014895
tGravityAccMagMean WALKING_UPSTAIRS 4 -0.153703935357692
tGravityAccMagMean WALKING_UPSTAIRS 5 0.0435562021989362
tGravityAccMagMean WALKING_UPSTAIRS 6 0.0177790974433333
tGravityAccMagMean WALKING_UPSTAIRS 7 -0.198074437978431
tGravityAccMagMean WALKING_UPSTAIRS 8 0.121026629195122
tGravityAccMagMean WALKING_UPSTAIRS 9 -0.260727581428571
tGravityAccMagMean WALKING_UPSTAIRS 10 -0.0266623294757447
tGravityAccMagMean WALKING_UPSTAIRS 11 -0.132594623759259
tGravityAccMagMean WALKING_UPSTAIRS 12 -0.229183927115385
tGravityAccMagMean WALKING_UPSTAIRS 13 -0.10115350174
tGravityAccMagMean WALKING_UPSTAIRS 14 0.140108204051852
tGravityAccMagMean WALKING_UPSTAIRS 15 -0.000971394711666667
tGravityAccMagMean WALKING_UPSTAIRS 16 -0.233990331568627
tGravityAccMagMean WALKING_UPSTAIRS 17 -0.0128062276916667
tGravityAccMagMean WALKING_UPSTAIRS 18 -0.279146312758621
tGravityAccMagMean WALKING_UPSTAIRS 19 0.01738119347275
tGravityAccMagMean WALKING_UPSTAIRS 20 0.00872502461176471
tGravityAccMagMean WALKING_UPSTAIRS 21 -0.0810453188106383
tGravityAccMagMean WALKING_UPSTAIRS 22 0.210282608333333
tGravityAccMagMean WALKING_UPSTAIRS 23 -0.0117536873784314
tGravityAccMagMean WALKING_UPSTAIRS 24 -0.226402822033898
tGravityAccMagMean WALKING_UPSTAIRS 25 -0.305772199076923
tGravityAccMagMean WALKING_UPSTAIRS 26 -0.142874499381818
tGravityAccMagMean WALKING_UPSTAIRS 27 -0.160589355980392
tGravityAccMagMean WALKING_UPSTAIRS 28 -0.186240503960784
tGravityAccMagMean WALKING_UPSTAIRS 29 0.00834360271428571
tGravityAccMagMean WALKING_UPSTAIRS 30 -0.137627857227385
tGravityAccMagMean WALKING_DOWNSTAIRS 1 0.0271882914106122
tGravityAccMagMean WALKING_DOWNSTAIRS 2 0.0899511204978723
tGravityAccMagMean WALKING_DOWNSTAIRS 3 -0.0628126118283674
tGravityAccMagMean WALKING_DOWNSTAIRS 4 -0.0491616726733333
tGravityAccMagMean WALKING_DOWNSTAIRS 5 0.211138853638298
tGravityAccMagMean WALKING_DOWNSTAIRS 6 0.333754731458333
tGravityAccMagMean WALKING_DOWNSTAIRS 7 0.0198795285851064
tGravityAccMagMean WALKING_DOWNSTAIRS 8 0.176599311818421
tGravityAccMagMean WALKING_DOWNSTAIRS 9 0.145886357935714
tGravityAccMagMean WALKING_DOWNSTAIRS 10 0.250843769394737
tGravityAccMagMean WALKING_DOWNSTAIRS 11 0.126227657258696
tGravityAccMagMean WALKING_DOWNSTAIRS 12 0.0183139429630435
tGravityAccMagMean WALKING_DOWNSTAIRS 13 -0.0294634299553191
tGravityAccMagMean WALKING_DOWNSTAIRS 14 0.185537706866667
tGravityAccMagMean WALKING_DOWNSTAIRS 15 0.320449387166667
tGravityAccMagMean WALKING_DOWNSTAIRS 16 0.191079793587447
tGravityAccMagMean WALKING_DOWNSTAIRS 17 0.148951103536087
tGravityAccMagMean WALKING_DOWNSTAIRS 18 -0.293531973636364
tGravityAccMagMean WALKING_DOWNSTAIRS 19 0.644604325128205
tGravityAccMagMean WALKING_DOWNSTAIRS 20 0.221851587933333
tGravityAccMagMean WALKING_DOWNSTAIRS 21 0.245771699004444
tGravityAccMagMean WALKING_DOWNSTAIRS 22 0.330999221944444
tGravityAccMagMean WALKING_DOWNSTAIRS 23 0.127211137694444
tGravityAccMagMean WALKING_DOWNSTAIRS 24 -0.0737699163072727
tGravityAccMagMean WALKING_DOWNSTAIRS 25 -0.22010859462069
tGravityAccMagMean WALKING_DOWNSTAIRS 26 0.114379383742
tGravityAccMagMean WALKING_DOWNSTAIRS 27 0.108071382861364
tGravityAccMagMean WALKING_DOWNSTAIRS 28 0.104359216580435
tGravityAccMagMean WALKING_DOWNSTAIRS 29 0.103705165666667
tGravityAccMagMean WALKING_DOWNSTAIRS 30 -0.0373901122469355
tGravityAccMagMean SITTING 1 -0.948536786170213
tGravityAccMagMean SITTING 2 -0.967893623913043
tGravityAccMagMean SITTING 3 -0.895383350192308
tGravityAccMagMean SITTING 4 -0.93569482
tGravityAccMagMean SITTING 5 -0.9379783225
tGravityAccMagMean SITTING 6 -0.949543531272727
tGravityAccMagMean SITTING 7 -0.918432107083333
tGravityAccMagMean SITTING 8 -0.952139704347826
tGravityAccMagMean SITTING 9 -0.8933617176
tGravityAccMagMean SITTING 10 -0.96075719962963
tGravityAccMagMean SITTING 11 -0.961970763773585
tGravityAccMagMean SITTING 12 -0.952176621372549
tGravityAccMagMean SITTING 13 -0.957690563673469
tGravityAccMagMean SITTING 14 -0.944197943703704
tGravityAccMagMean SITTING 15 -0.958669836271186
tGravityAccMagMean SITTING 16 -0.961879680724638
tGravityAccMagMean SITTING 17 -0.97274734640625
tGravityAccMagMean SITTING 18 -0.983674151754386
tGravityAccMagMean SITTING 19 -0.962074065616438
tGravityAccMagMean SITTING 20 -0.952738043030303
tGravityAccMagMean SITTING 21 -0.974734999411765
tGravityAccMagMean SITTING 22 -0.942167353870968
tGravityAccMagMean SITTING 23 -0.944080772941176
tGravityAccMagMean SITTING 24 -0.968979156470588
tGravityAccMagMean SITTING 25 -0.970409337076923
tGravityAccMagMean SITTING 26 -0.953079994102564
tGravityAccMagMean SITTING 27 -0.979481668857143
tGravityAccMagMean SITTING 28 -0.955789708611111
tGravityAccMagMean SITTING 29 -0.978017021833333
tGravityAccMagMean SITTING 30 -0.957487221451613
tGravityAccMagMean STANDING 1 -0.984278207358491
tGravityAccMagMean STANDING 2 -0.965875181296296
tGravityAccMagMean STANDING 3 -0.925430819016393
tGravityAccMagMean STANDING 4 -0.906478051785714
tGravityAccMagMean STANDING 5 -0.906104701071429
tGravityAccMagMean STANDING 6 -0.945022876491228
tGravityAccMagMean STANDING 7 -0.942724659245283
tGravityAccMagMean STANDING 8 -0.953762884074074
tGravityAccMagMean STANDING 9 -0.945167482444444
tGravityAccMagMean STANDING 10 -0.951988907954545
tGravityAccMagMean STANDING 11 -0.984853836595745
tGravityAccMagMean STANDING 12 -0.941459935081967
tGravityAccMagMean STANDING 13 -0.971564243157895
tGravityAccMagMean STANDING 14 -0.943456847333333
tGravityAccMagMean STANDING 15 -0.961207616226415
tGravityAccMagMean STANDING 16 -0.969948825128205
tGravityAccMagMean STANDING 17 -0.977635981410256
tGravityAccMagMean STANDING 18 -0.972607495342466
tGravityAccMagMean STANDING 19 -0.960505683561644
tGravityAccMagMean STANDING 20 -0.92240685739726
tGravityAccMagMean STANDING 21 -0.958774298089888
tGravityAccMagMean STANDING 22 -0.954807661269841
tGravityAccMagMean STANDING 23 -0.957212267058824
tGravityAccMagMean STANDING 24 -0.950061017681159
tGravityAccMagMean STANDING 25 -0.972663592162162
tGravityAccMagMean STANDING 26 -0.968511694324324
tGravityAccMagMean STANDING 27 -0.972753287375
tGravityAccMagMean STANDING 28 -0.92547165164557
tGravityAccMagMean STANDING 29 -0.984745318923077
tGravityAccMagMean STANDING 30 -0.930573574915254
tGravityAccMagMean LAYING 1 -0.8419291525
tGravityAccMagMean LAYING 2 -0.977435485208333
tGravityAccMagMean LAYING 3 -0.972791346129032
tGravityAccMagMean LAYING 4 -0.954557603148148
tGravityAccMagMean LAYING 5 -0.966777882884615
tGravityAccMagMean LAYING 6 -0.918878850824561
tGravityAccMagMean LAYING 7 -0.936392023846154
tGravityAccMagMean LAYING 8 -0.935308633888889
tGravityAccMagMean LAYING 9 -0.9308684376
tGravityAccMagMean LAYING 10 -0.956781819655172
tGravityAccMagMean LAYING 11 -0.980621180175439
tGravityAccMagMean LAYING 12 -0.9482046755
tGravityAccMagMean LAYING 13 -0.960517768225806
tGravityAccMagMean LAYING 14 -0.905978250196078
tGravityAccMagMean LAYING 15 -0.955340661527778
tGravityAccMagMean LAYING 16 -0.961834634857143
tGravityAccMagMean LAYING 17 -0.953021411126761
tGravityAccMagMean LAYING 18 -0.986456241538462
tGravityAccMagMean LAYING 19 -0.96626080686747
tGravityAccMagMean LAYING 20 -0.960743126176471
tGravityAccMagMean LAYING 21 -0.952596583222222
tGravityAccMagMean LAYING 22 -0.934993799305556
tGravityAccMagMean LAYING 23 -0.962959196805556
tGravityAccMagMean LAYING 24 -0.9718540425
tGravityAccMagMean LAYING 25 -0.56047777609589
tGravityAccMagMean LAYING 26 -0.976785042368421
tGravityAccMagMean LAYING 27 -0.982091652162162
tGravityAccMagMean LAYING 28 -0.95811223025
tGravityAccMagMean LAYING 29 -0.986493196666667
tGravityAccMagMean LAYING 30 -0.969829984285714
tGravityAccMagStd WALKING 1 -0.219688645631579
tGravityAccMagStd WALKING 2 -0.422544169322034
tGravityAccMagStd WALKING 3 -0.328428936551724
tGravityAccMagStd WALKING 4 -0.527679103166667
tGravityAccMagStd WALKING 5 -0.377178733392857
tGravityAccMagStd WALKING 6 -0.266734167368421
tGravityAccMagStd WALKING 7 -0.198554708385965
tGravityAccMagStd WALKING 8 -0.1804072826
tGravityAccMagStd WALKING 9 -0.37942877
tGravityAccMagStd WALKING 10 -0.185602396067925
tGravityAccMagStd WALKING 11 -0.487735915084746
tGravityAccMagStd WALKING 12 -0.23697286882
tGravityAccMagStd WALKING 13 -0.292546377017544
tGravityAccMagStd WALKING 14 -0.36380562779661
tGravityAccMagStd WALKING 15 -0.323878324074074
tGravityAccMagStd WALKING 16 -0.47180926745098
tGravityAccMagStd WALKING 17 -0.461837866885246
tGravityAccMagStd WALKING 18 -0.460346465357143
tGravityAccMagStd WALKING 19 -0.0993927171359615
tGravityAccMagStd WALKING 20 -0.156930391921569
tGravityAccMagStd WALKING 21 -0.299709752173077
tGravityAccMagStd WALKING 22 -0.161591787478261
tGravityAccMagStd WALKING 23 -0.209989354570847
tGravityAccMagStd WALKING 24 -0.48106401862069
tGravityAccMagStd WALKING 25 -0.565601466081081
tGravityAccMagStd WALKING 26 -0.421848313898305
tGravityAccMagStd WALKING 27 -0.407355787017544
tGravityAccMagStd WALKING 28 -0.39269402
tGravityAccMagStd WALKING 29 -0.262695063584906
tGravityAccMagStd WALKING 30 -0.359873411538462
tGravityAccMagStd WALKING_UPSTAIRS 1 -0.324970929245283
tGravityAccMagStd WALKING_UPSTAIRS 2 -0.205977045295833
tGravityAccMagStd WALKING_UPSTAIRS 3 -0.333597432542373
tGravityAccMagStd WALKING_UPSTAIRS 4 -0.212012300480769
